ticker,price,change,volume
ZYME,24.33,1.87%,207,741
ZVRA,13.06,0.46%,610,816
ZURA,4.21,-2.31%,609,591
ZTO,21.87,-0.50%,822,116
ZLAB,18.36,-0.70%,629,551
ZIM,25.13,-1.18%,598,820
ZGN,13.22,0.72%,681,056
VNOM,43.33,-0.81%,850,518
VNO,38.15,1.31%,755,523
VNET,8.15,-2.57%,1,286,095
VNDA,5.93,-0.36%,494,275
VLY,14.55,1.22%,3,160,497
VLRS,9.14,-0.71%,543,445
VKTX,37.87,8.78%,4,096,776
VIV,13.18,-0.34%,671,119
VITL,11.04,3.42%,1,190,158
VISN,12.51,0.10%,2,059,199
VIR,10.11,-0.53%,1,579,312
VIPS,13.42,1.88%,1,443,362
VICI,27.05,1.63%,15,414,413
VIAV,48.99,-1.96%,4,747,495
VIA,14.94,-0.70%,500,953
VGNT,41.48,-2.86%,977,525
VG,10.48,-6.56%,7,916,624
VFS,3.11,-1.58%,331,011
VFC,17.24,1.92%,3,882,352
VET,9.43,-4.18%,1,024,820
VERX,11.24,2.96%,594,053
VERA,40.01,4.74%,1,251,683
VELO,17.90,-13.36%,2,717,132
VCEL,41.95,3.86%,385,969
VALE,14.82,-3.17%,18,611,323
UWMC,2.04,0.49%,19,632,253
UUUU,14.82,-4.17%,8,434,023
UTZ,7.28,3.33%,1,136,880
UTI,39.33,-1.06%,256,687
USAS,4.51,-7.86%,3,464,082
USAR,21.31,-6.90%,9,785,586
USA,5.65,0.04%,1,218,769
UROY,2.74,-5.84%,1,170,555
URGN,35.01,-0.40%,308,226
URG,1.35,-4.54%,6,983,981
UPWK,8.34,1.58%,1,130,339
UPST,32.62,3.69%,3,456,276
UPBD,19.04,1.87%,691,276
UPB,6.38,0.98%,348,324
UNIT,11.35,-1.35%,782,324
UMH,15.47,2.08%,242,182
UMC,27.64,5.48%,17,719,821
UMAC,19.46,-9.52%,2,817,144
ULCC,7.36,1.56%,2,452,490
UGP,4.89,-0.91%,1,375,564
UGI,34.88,0.46%,965,405
UEC,10.85,-4.32%,4,587,902
UE,23.49,2.49%,1,005,795
UDR,38.52,0.63%,2,985,098
UCB,34.49,1.32%,462,573
UBSI,45.67,0.84%,703,997
UBS,49.40,-1.78%,1,401,250
UAMY,6.49,-7.35%,6,158,523
UAA,6.07,5.02%,5,444,859
UA,5.87,4.65%,1,906,289
U,27.16,-1.63%,3,255,659
TYRA,30.82,2.53%,286,148
TXG,34.56,8.45%,1,570,660
TWO,12.35,0.28%,411,303
TWI,7.43,2.07%,147,633
TV,2.74,1.29%,439,887
TUYA,1.78,-3.19%,582,500
TU,11.32,-1.48%,3,409,519
TTI,9.95,-1.79%,647,906
TTEK,28.35,1.12%,2,618,674
TTD,17.91,-0.14%,8,408,556
TSSI,12.06,-5.19%,474,245
TSLX,16.75,1.61%,449,939
TSHA,6.93,1.09%,836,508
TSCO,30.10,1.41%,5,201,486
TRVI,17.63,1.41%,1,183,342
TRTX,8.61,-0.50%,259,869
TRS,43.40,0.70%,173,268
TROX,6.78,1.50%,1,936,434
TRON,1.42,-6.25%,535,419
TRN,35.17,0.28%,190,100
TRMD,28.82,-1.10%,1,108,983
TRLV,8.37,-1.88%,2,077,711
TRIP,12.83,3.52%,2,192,205
TRIN,16.85,-0.21%,623,270
TREX,48.88,7.80%,1,217,727
TPG,39.15,-1.10%,2,492,627
TOWN,36.02,1.35%,207,991
TOST,26.15,6.67%,10,036,832
TOI,5.11,1.49%,983,286
TNGX,29.34,3.35%,3,185,319
TNDM,15.10,4.79%,1,218,782
TMQ,3.31,-7.04%,1,416,484
TME,8.20,0.06%,3,193,904
TMC,4.49,-6.74%,4,158,368
TLS,4.35,0.34%,271,950
TLRY,4.59,-0.54%,1,673,056
TLK,14.19,-1.66%,595,437
TKC,6.01,-0.53%,2,816,634
TK,12.13,-2.55%,203,322
TILE,33.91,4.64%,169,109
TIGR,4.70,1.18%,1,415,451
TIC,8.14,-0.35%,498,388
THM,1.85,-10.00%,1,494,961
TH,19.90,-3.04%,838,993
TGB,6.31,-5.68%,3,236,614
TFSL,16.99,0.65%,507,721
TFPM,27.84,-3.33%,287,034
TEVA,34.15,2.82%,4,774,675
TEO,12.76,-2.05%,481,717
TENX,13.06,-4.22%,464,074
TENB,27.82,2.05%,718,267
TE,8.38,-9.36%,18,978,256
TDUP,6.55,5.56%,883,102
TDS,37.66,-3.61%,366,012
TDOC,7.80,1.46%,2,096,791
TDC,31.50,1.10%,941,595
TDAY,7.93,-1.06%,512,413
TCOM,46.33,1.84%,1,728,490
TBLA,4.62,-1.12%,1,249,825
TBBB,42.42,0.80%,220,696
TASK,4.87,3.89%,483,820
TAP,40.80,2.74%,1,513,969
TALO,13.62,-2.44%,734,674
TALK,5.20,0.00%,2,455,168
TAL,9.27,-1.85%,1,367,623
TAK,15.85,0.09%,1,681,173
TAC,13.74,0.37%,584,220
T,22.47,-1.51%,32,171,449
SYM,38.79,0.57%,1,206,787
SXC,8.13,-2.81%,741,475
SWMR,37.90,-8.56%,268,352
SWIM,6.09,3.56%,495,184
SWBI,16.41,-1.56%,541,796
SW,46.36,4.51%,3,483,000
SVV,10.26,5.66%,359,398
SVRA,5.84,1.05%,898,478
SVM,10.28,-2.79%,2,324,199
SVC,1.75,2.34%,9,025,139
SUZ,8.05,0.06%,1,664,435
SUPV,9.38,-7.31%,810,716
SUPN,45.06,1.29%,419,556
STWD,16.77,0.21%,2,509,544
STVN,17.11,1.40%,232,236
STUB,11.19,-5.45%,4,299,930
STTK,6.11,13.27%,804,846
STOK,31.15,0.11%,384,681
STNE,10.91,1.78%,2,499,958
STLA,5.84,-1.93%,16,068,246
STGW,7.05,0.07%,760,554
STEP,41.63,-3.03%,767,553
STAG,39.26,0.98%,906,475
STAA,28.90,1.90%,256,345
ST,47.75,-2.17%,759,358
SSYS,8.30,-0.30%,439,119
SSRM,28.00,-4.31%,1,756,594
SSL,10.49,-5.55%,1,525,614
SRTA,5.55,-0.45%,662,557
SRPT,17.04,-1.28%,1,176,190
SRAD,14.77,0.51%,974,936
SPT,6.77,3.36%,630,733
SPRY,10.61,3.22%,934,190
