ticker,price,change,volume
TNDM,14.05,-2.02%,701,800
TMQ,3.59,-3.10%,617,206
TME,8.14,-2.46%,2,148,272
TMC,4.89,-1.11%,1,554,123
TLS,4.30,0.23%,231,956
TLRY,4.62,0.76%,1,309,835
TLK,14.40,1.95%,348,405
TKC,6.03,-0.66%,276,280
TK,12.43,0.89%,120,173
TILE,32.47,0.34%,58,205
TIGR,4.70,-0.95%,1,085,164
TIC,8.18,1.35%,287,281
THM,2.06,-7.33%,262,267
TH,20.38,1.20%,276,425
TGB,6.68,-3.98%,1,722,647
TFSL,16.70,0.54%,127,969
TFPM,28.82,-3.48%,289,367
TFC,49.10,0.70%,1,855,085
TEVA,32.75,1.71%,986,717
TENX,12.77,4.21%,258,321
TENB,26.88,2.04%,219,326
TEM,48.97,2.33%,1,649,504
TE,9.70,-6.73%,14,701,069
TDUP,6.08,2.81%,231,552
TDS,39.01,0.18%,118,370
TDOC,7.70,1.58%,1,335,030
TDC,30.92,4.23%,701,354
TDAY,7.91,2.00%,241,517
TCOM,44.80,-3.49%,1,441,051
TBLA,4.50,1.35%,636,775
TBBB,42.36,1.61%,110,833
TASK,4.88,-2.30%,220,832
TAP,39.75,0.28%,568,077
TALO,14.05,-0.07%,304,163
TALK,5.19,-0.38%,1,798,460
TAL,9.33,-1.45%,657,413
TAK,15.79,2.07%,833,451
TAC,13.66,-1.37%,166,584
T,22.62,2.36%,20,089,713
SYM,38.49,-4.24%,1,199,858
SXC,8.33,-0.47%,250,020
SWMR,42.59,-5.65%,118,915
SWIM,5.84,1.30%,140,246
SWBI,16.57,0.70%,385,979
SW,45.00,-0.85%,1,215,048
SVV,9.62,-0.16%,123,856
SVRA,5.76,1.17%,563,819
SVM,10.68,-4.39%,978,725
SVC,1.68,1.20%,1,189,222
SUZ,8.02,-2.38%,842,341
SUPV,10.23,-0.92%,782,357
SUPN,44.81,0.73%,154,337
STWD,16.69,0.30%,876,729
STVN,17.02,0.48%,83,880
STUB,11.65,2.24%,1,070,236
STTK,5.43,3.63%,215,599
STOK,31.76,2.54%,445,926
STNE,10.65,-0.88%,882,111
STLA,6.00,-5.96%,13,472,203
STGW,6.92,3.90%,450,772
STEP,43.37,-4.60%,198,439
STAG,38.76,0.47%,266,368
STAA,28.42,-1.43%,88,336
ST,49.43,-4.39%,280,779
SSYS,8.38,-2.95%,120,544
SSRM,29.07,-5.37%,1,177,356
SSMR,13.30,-4.18%,13,589
SSL,11.12,-1.46%,1,172,321
SRTA,5.55,-3.39%,421,519
SRPT,17.35,-1.68%,603,045
