ticker,price,change,volume
ZYME,24.35,1.98%,215,510
ZVRA,13.05,0.38%,622,549
ZURA,4.21,-2.21%,618,362
ZTO,21.88,-0.46%,845,763
ZLAB,18.35,-0.75%,644,085
ZIM,25.14,-1.14%,604,448
ZGN,13.23,0.84%,696,903
WB,7.30,-0.27%,450,766
WAY,18.85,2.38%,1,293,838
WAFD,37.65,1.03%,297,421
VZLA,3.08,-8.21%,4,427,649
VZ,45.81,-1.98%,14,238,935
VYX,7.61,8.64%,1,417,602
VVV,39.64,3.44%,1,032,855
VVR,3.00,0.67%,306,382
VTS,15.66,-2.97%,311,090
VTRS,15.92,1.06%,4,461,879
VTEX,3.59,2.44%,2,521,743
VSTS,13.42,1.69%,632,858
VSTM,3.93,-6.53%,1,842,603
VSNT,37.96,0.22%,734,876
VRRM,4.41,0.30%,2,611,043
VRNS,36.71,4.80%,2,484,468
VRDN,17.39,0.64%,665,954
VOYG,30.83,-8.26%,1,574,387
VOR,14.56,-1.92%,488,056
VOD,13.84,-1.48%,1,836,483
VNT,30.25,0.59%,742,855
VNOM,43.35,-0.77%,864,800
VNO,38.17,1.37%,773,685
VNET,8.13,-2.75%,1,310,156
VNDA,5.93,-0.42%,505,955
VLY,14.56,1.29%,3,202,320
VLRS,9.14,-0.65%,548,547
VKTX,37.73,8.39%,4,165,216
VIV,13.18,-0.34%,683,471
VITL,11.05,3.47%,1,206,672
VISN,12.52,0.16%,2,094,278
VIR,10.06,-0.98%,1,619,360
VIPS,13.41,1.82%,1,457,441
VICI,27.09,1.75%,15,519,728
VIAV,48.91,-2.12%,4,783,390
VIA,14.98,-0.39%,506,832
VGNT,41.52,-2.76%,990,298
VG,10.45,-6.74%,8,521,500
VFS,3.12,-1.42%,338,413
VFC,17.29,2.23%,3,942,428
VET,9.43,-4.16%,1,032,246
VERX,11.26,3.07%,602,431
VERA,39.98,4.66%,1,270,839
VELO,17.88,-13.47%,2,756,912
VCEL,41.86,3.64%,393,822
VALE,14.84,-3.10%,18,752,345
UWMC,2.05,0.99%,19,730,913
UUUU,14.82,-4.17%,8,522,916
UTZ,7.30,3.48%,1,148,490
UTI,39.36,-0.98%,260,812
USAS,4.51,-7.86%,3,498,084
USAR,21.27,-7.07%,9,888,901
USA,5.66,0.18%,1,243,771
UROY,2.74,-5.73%,1,176,131
URGN,34.94,-0.60%,313,092
URG,1.36,-3.71%,7,242,925
UPWK,8.34,1.53%,1,148,076
UPST,32.69,3.90%,3,512,806
UPBD,19.15,2.43%,704,858
UPB,6.38,1.03%,354,467
UNIT,11.38,-1.17%,828,561
UMH,15.48,2.15%,248,424
UMC,27.64,5.50%,17,890,156
UMAC,19.40,-9.81%,2,853,484
ULCC,7.37,1.66%,2,478,641
UGP,4.89,-1.01%,1,381,127
UGI,34.87,0.42%,987,896
UEC,10.87,-4.16%,4,653,322
UE,23.51,2.60%,1,018,675
UDR,38.53,0.65%,3,002,800
UCB,34.49,1.32%,468,495
UBSI,45.72,0.94%,712,841
UBS,49.39,-1.79%,1,412,261
UAMY,6.47,-7.70%,6,381,591
UAA,6.09,5.36%,5,520,493
UA,5.89,4.90%,1,939,914
U,27.20,-1.48%,3,360,115
TYRA,30.78,2.40%,293,107
TXG,34.38,7.88%,1,632,506
TWO,12.35,0.28%,416,117
TWI,7.45,2.40%,148,899
TV,2.74,1.29%,440,351
TUYA,1.78,-3.26%,584,427
TU,11.33,-1.39%,3,426,086
TTI,9.94,-1.92%,665,228
TTEK,28.33,1.03%,2,664,159
TTD,17.93,0.03%,8,728,491
TSSI,12.01,-5.57%,479,289
TSLX,16.75,1.58%,469,667
TSHA,6.92,0.86%,857,582
TSCO,30.15,1.57%,5,407,609
TRVI,17.63,1.42%,1,201,807
TRTX,8.61,-0.46%,261,931
TRS,43.40,0.70%,175,779
TROX,6.76,1.20%,1,994,341
TRON,1.42,-6.25%,538,921
TRN,35.19,0.34%,192,289
TRMD,28.78,-1.24%,1,119,165
TRLV,8.35,-2.11%,2,090,722
TRIP,12.84,3.63%,2,214,225
TRIN,16.86,-0.18%,626,161
TREX,49.13,8.36%,1,252,910
TPG,39.15,-1.09%,2,529,410
TOWN,36.05,1.43%,216,002
TOST,26.19,6.87%,10,135,654
TOI,5.11,1.49%,988,332
TNGX,29.27,3.10%,3,221,009
TNDM,15.11,4.89%,1,235,678
TMQ,3.31,-7.16%,1,460,522
TME,8.20,-0.04%,3,261,851
TMC,4.49,-6.95%,4,188,601
TLS,4.36,0.58%,278,231
TLRY,4.59,-0.33%,1,696,905
TLK,14.18,-1.77%,616,775
TKC,6.01,-0.50%,2,820,975
TK,12.11,-2.71%,206,004
TILE,33.94,4.72%,172,524
TIGR,4.70,1.18%,1,426,299
TIC,8.14,-0.34%,508,324
THM,1.85,-10.00%,1,498,814
TH,19.98,-2.63%,866,590
TGB,6.31,-5.68%,3,260,041
TFSL,16.99,0.63%,521,404
TFPM,27.84,-3.33%,291,856
TEVA,34.14,2.80%,4,805,007
TEO,12.72,-2.38%,485,960
TENX,13.04,-4.40%,470,822
TENB,27.93,2.48%,742,720
TE,8.38,-9.31%,19,113,984
TDUP,6.58,5.96%,896,849
TDS,37.69,-3.52%,371,715
TDOC,7.81,1.56%,2,116,014
TDC,31.52,1.16%,968,985
TDAY,7.94,-0.98%,520,802
TCOM,46.36,1.89%,1,744,521
TBLA,4.61,-1.18%,1,257,456
TBBB,42.42,0.78%,224,638
TASK,4.89,4.16%,486,126
TAP,40.85,2.86%,1,538,202
TALO,13.62,-2.43%,743,279
TALK,5.20,0.00%,2,489,570
TAL,9.27,-1.85%,1,374,259
TAK,15.86,0.13%,1,760,678
TAC,13.72,0.18%,606,946
T,22.46,-1.53%,32,526,608
SYM,38.68,0.28%,1,224,743
SXC,8.12,-2.99%,751,469
SWMR,38.11,-8.06%,271,086
SWIM,6.11,3.83%,500,871
SWBI,16.42,-1.49%,549,382
SW,46.46,4.72%,3,531,222
SVV,10.28,5.87%,366,134
SVRA,5.84,1.12%,939,943
SVM,10.28,-2.79%,2,350,286
SVC,1.76,2.92%,9,127,062
SUZ,8.04,0.05%,1,675,343
SUPV,9.37,-7.46%,814,030
SUPN,45.06,1.30%,427,903
STWD,16.78,0.24%,2,547,575
STVN,17.05,1.04%,243,596
STUB,11.18,-5.46%,4,440,708
STTK,6.09,12.99%,847,171
STOK,31.16,0.15%,389,244
STNE,10.91,1.74%,2,529,929
STLA,5.85,-1.85%,16,260,286
STGW,7.05,0.14%,767,567
STEP,41.57,-3.17%,775,310
STAG,39.21,0.85%,939,820
STAA,28.82,1.62%,261,874
ST,47.80,-2.07%,772,996
SSYS,8.28,-0.42%,447,103
SSRM,28.05,-4.14%,1,788,822
SSL,10.49,-5.59%,1,541,864
SRTA,5.53,-0.81%,671,561
SRPT,17.03,-1.30%,1,194,166
SRAD,14.79,0.64%,991,343
SPT,6.77,3.36%,642,514
SPRY,10.66,3.71%,946,426
